dteday,season,yr,hr,riders,rider_type,price,COGS,Revenue,Expense,profit
2021-01-14 00:00:00.0000000,1,0,2,0,casual,3.99,1.24,0,0,0
2021-01-14 00:00:00.0000000,1,0,3,0,casual,3.99,1.24,0,0,0
2021-01-14 00:00:00.0000000,1,0,5,0,casual,3.99,1.24,0,0,0
2021-01-14 00:00:00.0000000,1,0,6,0,casual,3.99,1.24,0,0,0
2021-01-14 00:00:00.0000000,1,0,7,0,casual,3.99,1.24,0,0,0
2021-01-14 00:00:00.0000000,1,0,8,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-14 00:00:00.0000000,1,0,9,0,casual,3.99,1.24,0,0,0
2021-01-14 00:00:00.0000000,1,0,10,4,casual,3.99,1.24,15.96,4.96,11
2021-01-14 00:00:00.0000000,1,0,11,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-14 00:00:00.0000000,1,0,12,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-14 00:00:00.0000000,1,0,13,4,casual,3.99,1.24,15.96,4.96,11
2021-01-14 00:00:00.0000000,1,0,14,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-14 00:00:00.0000000,1,0,15,9,casual,3.99,1.24,35.91,11.16,24.75
2021-01-14 00:00:00.0000000,1,0,16,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-14 00:00:00.0000000,1,0,17,4,casual,3.99,1.24,15.96,4.96,11
2021-01-14 00:00:00.0000000,1,0,18,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-14 00:00:00.0000000,1,0,19,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-14 00:00:00.0000000,1,0,20,0,casual,3.99,1.24,0,0,0
2021-01-14 00:00:00.0000000,1,0,21,4,casual,3.99,1.24,15.96,4.96,11
2021-01-14 00:00:00.0000000,1,0,22,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-14 00:00:00.0000000,1,0,23,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-15 00:00:00.0000000,1,0,0,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-15 00:00:00.0000000,1,0,1,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-15 00:00:00.0000000,1,0,2,0,casual,3.99,1.24,0,0,0
2021-01-15 00:00:00.0000000,1,0,3,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-15 00:00:00.0000000,1,0,4,0,casual,3.99,1.24,0,0,0
2021-01-15 00:00:00.0000000,1,0,5,0,casual,3.99,1.24,0,0,0
2021-01-15 00:00:00.0000000,1,0,6,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-15 00:00:00.0000000,1,0,7,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-15 00:00:00.0000000,1,0,8,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-15 00:00:00.0000000,1,0,9,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-15 00:00:00.0000000,1,0,10,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-15 00:00:00.0000000,1,0,11,18,casual,3.99,1.24,71.82,22.32,49.5
2021-01-15 00:00:00.0000000,1,0,12,15,casual,3.99,1.24,59.85,18.6,41.25
2021-01-15 00:00:00.0000000,1,0,13,21,casual,3.99,1.24,83.79,26.04,57.75
2021-01-15 00:00:00.0000000,1,0,14,26,casual,3.99,1.24,103.74,32.24,71.5
2021-01-15 00:00:00.0000000,1,0,15,21,casual,3.99,1.24,83.79,26.04,57.75
2021-01-15 00:00:00.0000000,1,0,16,33,casual,3.99,1.24,131.67,40.92,90.75
2021-01-15 00:00:00.0000000,1,0,17,29,casual,3.99,1.24,115.71,35.96,79.75
2021-01-15 00:00:00.0000000,1,0,18,15,casual,3.99,1.24,59.85,18.6,41.25
2021-01-15 00:00:00.0000000,1,0,19,14,casual,3.99,1.24,55.86,17.36,38.5
2021-01-15 00:00:00.0000000,1,0,20,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-15 00:00:00.0000000,1,0,21,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-15 00:00:00.0000000,1,0,22,0,casual,3.99,1.24,0,0,0
2021-01-15 00:00:00.0000000,1,0,23,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-16 00:00:00.0000000,1,0,0,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-16 00:00:00.0000000,1,0,1,4,casual,3.99,1.24,15.96,4.96,11
2021-01-16 00:00:00.0000000,1,0,2,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-16 00:00:00.0000000,1,0,3,9,casual,3.99,1.24,35.91,11.16,24.75
2021-01-16 00:00:00.0000000,1,0,4,0,casual,3.99,1.24,0,0,0
2021-01-16 00:00:00.0000000,1,0,5,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-16 00:00:00.0000000,1,0,6,0,casual,3.99,1.24,0,0,0
2021-01-16 00:00:00.0000000,1,0,7,0,casual,3.99,1.24,0,0,0
2021-01-16 00:00:00.0000000,1,0,8,0,casual,3.99,1.24,0,0,0
2021-01-16 00:00:00.0000000,1,0,9,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-16 00:00:00.0000000,1,0,10,8,casual,3.99,1.24,31.92,9.92,22
2021-01-16 00:00:00.0000000,1,0,11,23,casual,3.99,1.24,91.77,28.52,63.25
2021-01-16 00:00:00.0000000,1,0,12,29,casual,3.99,1.24,115.71,35.96,79.75
2021-01-16 00:00:00.0000000,1,0,13,23,casual,3.99,1.24,91.77,28.52,63.25
2021-01-16 00:00:00.0000000,1,0,14,22,casual,3.99,1.24,87.78,27.28,60.5
2021-01-16 00:00:00.0000000,1,0,15,35,casual,3.99,1.24,139.65,43.4,96.25
2021-01-16 00:00:00.0000000,1,0,16,22,casual,3.99,1.24,87.78,27.28,60.5
2021-01-16 00:00:00.0000000,1,0,17,23,casual,3.99,1.24,91.77,28.52,63.25
2021-01-16 00:00:00.0000000,1,0,18,11,casual,3.99,1.24,43.89,13.64,30.25
2021-01-16 00:00:00.0000000,1,0,19,14,casual,3.99,1.24,55.86,17.36,38.5
2021-01-16 00:00:00.0000000,1,0,20,7,casual,3.99,1.24,27.93,8.68,19.25
2021-01-16 00:00:00.0000000,1,0,21,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-16 00:00:00.0000000,1,0,22,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-16 00:00:00.0000000,1,0,23,0,casual,3.99,1.24,0,0,0
2021-01-17 00:00:00.0000000,1,0,0,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-17 00:00:00.0000000,1,0,1,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-17 00:00:00.0000000,1,0,2,0,casual,3.99,1.24,0,0,0
2021-01-17 00:00:00.0000000,1,0,3,0,casual,3.99,1.24,0,0,0
2021-01-17 00:00:00.0000000,1,0,4,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-17 00:00:00.0000000,1,0,5,0,casual,3.99,1.24,0,0,0
2021-01-17 00:00:00.0000000,1,0,6,0,casual,3.99,1.24,0,0,0
2021-01-17 00:00:00.0000000,1,0,7,4,casual,3.99,1.24,15.96,4.96,11
2021-01-17 00:00:00.0000000,1,0,8,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-17 00:00:00.0000000,1,0,9,8,casual,3.99,1.24,31.92,9.92,22
2021-01-17 00:00:00.0000000,1,0,10,7,casual,3.99,1.24,27.93,8.68,19.25
2021-01-17 00:00:00.0000000,1,0,11,9,casual,3.99,1.24,35.91,11.16,24.75
2021-01-17 00:00:00.0000000,1,0,12,10,casual,3.99,1.24,39.9,12.4,27.5
2021-01-17 00:00:00.0000000,1,0,13,13,casual,3.99,1.24,51.87,16.12,35.75
2021-01-17 00:00:00.0000000,1,0,14,12,casual,3.99,1.24,47.88,14.88,33
2021-01-17 00:00:00.0000000,1,0,15,21,casual,3.99,1.24,83.79,26.04,57.75
2021-01-17 00:00:00.0000000,1,0,16,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-17 00:00:00.0000000,1,0,17,4,casual,3.99,1.24,15.96,4.96,11
2021-01-17 00:00:00.0000000,1,0,18,7,casual,3.99,1.24,27.93,8.68,19.25
2021-01-17 00:00:00.0000000,1,0,19,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-17 00:00:00.0000000,1,0,20,4,casual,3.99,1.24,15.96,4.96,11
2021-01-17 00:00:00.0000000,1,0,21,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-17 00:00:00.0000000,1,0,22,0,casual,3.99,1.24,0,0,0
2021-01-17 00:00:00.0000000,1,0,23,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-18 00:00:00.0000000,1,0,12,0,casual,3.99,1.24,0,0,0
2021-01-18 00:00:00.0000000,1,0,13,0,casual,3.99,1.24,0,0,0
2021-01-18 00:00:00.0000000,1,0,14,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-18 00:00:00.0000000,1,0,15,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-18 00:00:00.0000000,1,0,16,0,casual,3.99,1.24,0,0,0
2021-01-18 00:00:00.0000000,1,0,17,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-18 00:00:00.0000000,1,0,18,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-18 00:00:00.0000000,1,0,19,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-18 00:00:00.0000000,1,0,20,0,casual,3.99,1.24,0,0,0
2021-01-18 00:00:00.0000000,1,0,21,0,casual,3.99,1.24,0,0,0
2021-01-18 00:00:00.0000000,1,0,22,0,casual,3.99,1.24,0,0,0
2021-01-18 00:00:00.0000000,1,0,23,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-19 00:00:00.0000000,1,0,0,0,casual,3.99,1.24,0,0,0
2021-01-19 00:00:00.0000000,1,0,1,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-19 00:00:00.0000000,1,0,2,0,casual,3.99,1.24,0,0,0
2021-01-19 00:00:00.0000000,1,0,4,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-19 00:00:00.0000000,1,0,5,0,casual,3.99,1.24,0,0,0
2021-01-19 00:00:00.0000000,1,0,6,0,casual,3.99,1.24,0,0,0
2021-01-19 00:00:00.0000000,1,0,7,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-19 00:00:00.0000000,1,0,8,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-19 00:00:00.0000000,1,0,9,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-19 00:00:00.0000000,1,0,10,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-19 00:00:00.0000000,1,0,11,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-19 00:00:00.0000000,1,0,12,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-19 00:00:00.0000000,1,0,13,11,casual,3.99,1.24,43.89,13.64,30.25
2021-01-19 00:00:00.0000000,1,0,14,7,casual,3.99,1.24,27.93,8.68,19.25
2021-01-19 00:00:00.0000000,1,0,15,4,casual,3.99,1.24,15.96,4.96,11
2021-01-19 00:00:00.0000000,1,0,16,10,casual,3.99,1.24,39.9,12.4,27.5
2021-01-19 00:00:00.0000000,1,0,17,7,casual,3.99,1.24,27.93,8.68,19.25
2021-01-19 00:00:00.0000000,1,0,18,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-19 00:00:00.0000000,1,0,19,4,casual,3.99,1.24,15.96,4.96,11
2021-01-19 00:00:00.0000000,1,0,20,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-19 00:00:00.0000000,1,0,21,4,casual,3.99,1.24,15.96,4.96,11
2021-01-19 00:00:00.0000000,1,0,22,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-19 00:00:00.0000000,1,0,23,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-20 00:00:00.0000000,1,0,0,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-20 00:00:00.0000000,1,0,1,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-20 00:00:00.0000000,1,0,2,0,casual,3.99,1.24,0,0,0
2021-01-20 00:00:00.0000000,1,0,3,0,casual,3.99,1.24,0,0,0
2021-01-20 00:00:00.0000000,1,0,4,0,casual,3.99,1.24,0,0,0
2021-01-20 00:00:00.0000000,1,0,5,0,casual,3.99,1.24,0,0,0
2021-01-20 00:00:00.0000000,1,0,6,0,casual,3.99,1.24,0,0,0
2021-01-20 00:00:00.0000000,1,0,7,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-20 00:00:00.0000000,1,0,8,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-20 00:00:00.0000000,1,0,9,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-20 00:00:00.0000000,1,0,10,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-20 00:00:00.0000000,1,0,11,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-20 00:00:00.0000000,1,0,12,7,casual,3.99,1.24,27.93,8.68,19.25
2021-01-20 00:00:00.0000000,1,0,13,12,casual,3.99,1.24,47.88,14.88,33
2021-01-20 00:00:00.0000000,1,0,14,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-20 00:00:00.0000000,1,0,15,8,casual,3.99,1.24,31.92,9.92,22
2021-01-20 00:00:00.0000000,1,0,16,8,casual,3.99,1.24,31.92,9.92,22
2021-01-20 00:00:00.0000000,1,0,17,8,casual,3.99,1.24,31.92,9.92,22
2021-01-20 00:00:00.0000000,1,0,18,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-20 00:00:00.0000000,1,0,19,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-20 00:00:00.0000000,1,0,20,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-20 00:00:00.0000000,1,0,21,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-20 00:00:00.0000000,1,0,22,0,casual,3.99,1.24,0,0,0
2021-01-20 00:00:00.0000000,1,0,23,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-21 00:00:00.0000000,1,0,0,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-21 00:00:00.0000000,1,0,1,0,casual,3.99,1.24,0,0,0
2021-01-21 00:00:00.0000000,1,0,2,0,casual,3.99,1.24,0,0,0
2021-01-21 00:00:00.0000000,1,0,3,0,casual,3.99,1.24,0,0,0
2021-01-21 00:00:00.0000000,1,0,4,0,casual,3.99,1.24,0,0,0
2021-01-21 00:00:00.0000000,1,0,5,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-21 00:00:00.0000000,1,0,6,0,casual,3.99,1.24,0,0,0
2021-01-21 00:00:00.0000000,1,0,7,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-21 00:00:00.0000000,1,0,8,7,casual,3.99,1.24,27.93,8.68,19.25
2021-01-21 00:00:00.0000000,1,0,9,7,casual,3.99,1.24,27.93,8.68,19.25
2021-01-21 00:00:00.0000000,1,0,10,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-21 00:00:00.0000000,1,0,11,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-21 00:00:00.0000000,1,0,12,11,casual,3.99,1.24,43.89,13.64,30.25
2021-01-21 00:00:00.0000000,1,0,13,8,casual,3.99,1.24,31.92,9.92,22
2021-01-21 00:00:00.0000000,1,0,14,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-21 00:00:00.0000000,1,0,15,4,casual,3.99,1.24,15.96,4.96,11
2021-01-21 00:00:00.0000000,1,0,16,0,casual,3.99,1.24,0,0,0
2021-01-21 00:00:00.0000000,1,0,17,10,casual,3.99,1.24,39.9,12.4,27.5
2021-01-21 00:00:00.0000000,1,0,18,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-21 00:00:00.0000000,1,0,19,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-21 00:00:00.0000000,1,0,20,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-21 00:00:00.0000000,1,0,21,0,casual,3.99,1.24,0,0,0
2021-01-21 00:00:00.0000000,1,0,22,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-21 00:00:00.0000000,1,0,23,0,casual,3.99,1.24,0,0,0
2021-01-22 00:00:00.0000000,1,0,0,0,casual,3.99,1.24,0,0,0
2021-01-22 00:00:00.0000000,1,0,1,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-22 00:00:00.0000000,1,0,2,0,casual,3.99,1.24,0,0,0
2021-01-22 00:00:00.0000000,1,0,3,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-22 00:00:00.0000000,1,0,4,0,casual,3.99,1.24,0,0,0
2021-01-22 00:00:00.0000000,1,0,6,0,casual,3.99,1.24,0,0,0
2021-01-22 00:00:00.0000000,1,0,7,0,casual,3.99,1.24,0,0,0
2021-01-22 00:00:00.0000000,1,0,8,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-22 00:00:00.0000000,1,0,9,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-22 00:00:00.0000000,1,0,10,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-22 00:00:00.0000000,1,0,11,4,casual,3.99,1.24,15.96,4.96,11
2021-01-22 00:00:00.0000000,1,0,12,10,casual,3.99,1.24,39.9,12.4,27.5
2021-01-22 00:00:00.0000000,1,0,13,12,casual,3.99,1.24,47.88,14.88,33
2021-01-22 00:00:00.0000000,1,0,14,11,casual,3.99,1.24,43.89,13.64,30.25
2021-01-22 00:00:00.0000000,1,0,15,10,casual,3.99,1.24,39.9,12.4,27.5
2021-01-22 00:00:00.0000000,1,0,16,11,casual,3.99,1.24,43.89,13.64,30.25
2021-01-22 00:00:00.0000000,1,0,17,8,casual,3.99,1.24,31.92,9.92,22
2021-01-22 00:00:00.0000000,1,0,18,0,casual,3.99,1.24,0,0,0
2021-01-22 00:00:00.0000000,1,0,19,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-22 00:00:00.0000000,1,0,20,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-22 00:00:00.0000000,1,0,21,0,casual,3.99,1.24,0,0,0
2021-01-22 00:00:00.0000000,1,0,22,7,casual,3.99,1.24,27.93,8.68,19.25
2021-01-22 00:00:00.0000000,1,0,23,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-23 00:00:00.0000000,1,0,0,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-23 00:00:00.0000000,1,0,1,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-23 00:00:00.0000000,1,0,2,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-23 00:00:00.0000000,1,0,3,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-23 00:00:00.0000000,1,0,5,0,casual,3.99,1.24,0,0,0
2021-01-23 00:00:00.0000000,1,0,6,0,casual,3.99,1.24,0,0,0
2021-01-23 00:00:00.0000000,1,0,7,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-23 00:00:00.0000000,1,0,8,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-23 00:00:00.0000000,1,0,9,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-23 00:00:00.0000000,1,0,10,7,casual,3.99,1.24,27.93,8.68,19.25
2021-01-23 00:00:00.0000000,1,0,11,22,casual,3.99,1.24,87.78,27.28,60.5
2021-01-23 00:00:00.0000000,1,0,12,24,casual,3.99,1.24,95.76,29.76,66
2021-01-23 00:00:00.0000000,1,0,13,12,casual,3.99,1.24,47.88,14.88,33
2021-01-23 00:00:00.0000000,1,0,14,17,casual,3.99,1.24,67.83,21.08,46.75
2021-01-23 00:00:00.0000000,1,0,15,13,casual,3.99,1.24,51.87,16.12,35.75
2021-01-23 00:00:00.0000000,1,0,16,9,casual,3.99,1.24,35.91,11.16,24.75
2021-01-23 00:00:00.0000000,1,0,17,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-23 00:00:00.0000000,1,0,18,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-23 00:00:00.0000000,1,0,19,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-23 00:00:00.0000000,1,0,20,4,casual,3.99,1.24,15.96,4.96,11
2021-01-23 00:00:00.0000000,1,0,21,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-23 00:00:00.0000000,1,0,22,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-23 00:00:00.0000000,1,0,23,4,casual,3.99,1.24,15.96,4.96,11
2021-01-24 00:00:00.0000000,1,0,0,0,casual,3.99,1.24,0,0,0
2021-01-24 00:00:00.0000000,1,0,1,0,casual,3.99,1.24,0,0,0
2021-01-24 00:00:00.0000000,1,0,3,0,casual,3.99,1.24,0,0,0
2021-01-24 00:00:00.0000000,1,0,4,0,casual,3.99,1.24,0,0,0
2021-01-24 00:00:00.0000000,1,0,5,0,casual,3.99,1.24,0,0,0
2021-01-24 00:00:00.0000000,1,0,6,0,casual,3.99,1.24,0,0,0
2021-01-24 00:00:00.0000000,1,0,7,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-24 00:00:00.0000000,1,0,8,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-24 00:00:00.0000000,1,0,9,4,casual,3.99,1.24,15.96,4.96,11
2021-01-24 00:00:00.0000000,1,0,10,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-24 00:00:00.0000000,1,0,11,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-24 00:00:00.0000000,1,0,12,11,casual,3.99,1.24,43.89,13.64,30.25
2021-01-24 00:00:00.0000000,1,0,13,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-24 00:00:00.0000000,1,0,14,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-24 00:00:00.0000000,1,0,15,7,casual,3.99,1.24,27.93,8.68,19.25
2021-01-24 00:00:00.0000000,1,0,16,4,casual,3.99,1.24,15.96,4.96,11
2021-01-24 00:00:00.0000000,1,0,17,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-24 00:00:00.0000000,1,0,18,8,casual,3.99,1.24,31.92,9.92,22
2021-01-24 00:00:00.0000000,1,0,19,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-24 00:00:00.0000000,1,0,20,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-24 00:00:00.0000000,1,0,21,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-24 00:00:00.0000000,1,0,22,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-24 00:00:00.0000000,1,0,23,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-25 00:00:00.0000000,1,0,0,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-25 00:00:00.0000000,1,0,1,0,casual,3.99,1.24,0,0,0
2021-01-25 00:00:00.0000000,1,0,2,0,casual,3.99,1.24,0,0,0
2021-01-25 00:00:00.0000000,1,0,4,0,casual,3.99,1.24,0,0,0
2021-01-25 00:00:00.0000000,1,0,5,0,casual,3.99,1.24,0,0,0
2021-01-25 00:00:00.0000000,1,0,6,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-25 00:00:00.0000000,1,0,7,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-25 00:00:00.0000000,1,0,8,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-25 00:00:00.0000000,1,0,9,10,casual,3.99,1.24,39.9,12.4,27.5
2021-01-25 00:00:00.0000000,1,0,10,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-25 00:00:00.0000000,1,0,11,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-25 00:00:00.0000000,1,0,12,21,casual,3.99,1.24,83.79,26.04,57.75
2021-01-25 00:00:00.0000000,1,0,13,21,casual,3.99,1.24,83.79,26.04,57.75
2021-01-25 00:00:00.0000000,1,0,14,11,casual,3.99,1.24,43.89,13.64,30.25
2021-01-25 00:00:00.0000000,1,0,15,21,casual,3.99,1.24,83.79,26.04,57.75
2021-01-25 00:00:00.0000000,1,0,16,14,casual,3.99,1.24,55.86,17.36,38.5
2021-01-25 00:00:00.0000000,1,0,17,14,casual,3.99,1.24,55.86,17.36,38.5
2021-01-25 00:00:00.0000000,1,0,18,7,casual,3.99,1.24,27.93,8.68,19.25
2021-01-25 00:00:00.0000000,1,0,19,13,casual,3.99,1.24,51.87,16.12,35.75
2021-01-25 00:00:00.0000000,1,0,20,16,casual,3.99,1.24,63.84,19.84,44
2021-01-25 00:00:00.0000000,1,0,21,5,casual,3.99,1.24,19.95,6.2,13.75
2021-01-25 00:00:00.0000000,1,0,22,4,casual,3.99,1.24,15.96,4.96,11
2021-01-25 00:00:00.0000000,1,0,23,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-26 00:00:00.0000000,1,0,0,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-26 00:00:00.0000000,1,0,1,0,casual,3.99,1.24,0,0,0
2021-01-26 00:00:00.0000000,1,0,2,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-26 00:00:00.0000000,1,0,5,0,casual,3.99,1.24,0,0,0
2021-01-26 00:00:00.0000000,1,0,6,0,casual,3.99,1.24,0,0,0
2021-01-26 00:00:00.0000000,1,0,7,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-26 00:00:00.0000000,1,0,8,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-26 00:00:00.0000000,1,0,9,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-26 00:00:00.0000000,1,0,10,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-26 00:00:00.0000000,1,0,11,6,casual,3.99,1.24,23.94,7.44,16.5
2021-01-26 00:00:00.0000000,1,0,12,7,casual,3.99,1.24,27.93,8.68,19.25
2021-01-26 00:00:00.0000000,1,0,13,4,casual,3.99,1.24,15.96,4.96,11
2021-01-26 00:00:00.0000000,1,0,14,0,casual,3.99,1.24,0,0,0
2021-01-26 00:00:00.0000000,1,0,15,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-26 00:00:00.0000000,1,0,16,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-26 00:00:00.0000000,1,0,17,0,casual,3.99,1.24,0,0,0
2021-01-27 00:00:00.0000000,1,0,16,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-27 00:00:00.0000000,1,0,17,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-27 00:00:00.0000000,1,0,18,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-27 00:00:00.0000000,1,0,19,3,casual,3.99,1.24,11.97,3.72,8.25
2021-01-27 00:00:00.0000000,1,0,20,4,casual,3.99,1.24,15.96,4.96,11
2021-01-27 00:00:00.0000000,1,0,21,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-27 00:00:00.0000000,1,0,22,0,casual,3.99,1.24,0,0,0
2021-01-27 00:00:00.0000000,1,0,23,0,casual,3.99,1.24,0,0,0
2021-01-28 00:00:00.0000000,1,0,0,0,casual,3.99,1.24,0,0,0
2021-01-28 00:00:00.0000000,1,0,1,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-28 00:00:00.0000000,1,0,2,0,casual,3.99,1.24,0,0,0
2021-01-28 00:00:00.0000000,1,0,3,1,casual,3.99,1.24,3.99,1.24,2.75
2021-01-28 00:00:00.0000000,1,0,5,0,casual,3.99,1.24,0,0,0
2021-01-28 00:00:00.0000000,1,0,6,0,casual,3.99,1.24,0,0,0
2021-01-28 00:00:00.0000000,1,0,7,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-28 00:00:00.0000000,1,0,8,2,casual,3.99,1.24,7.98,2.48,5.5
2021-01-28 00:00:00.0000000,1,0,9,6,casual,3.99,1.24,23.94,7.44,16.5
